@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
740,'2018/02/09 21:49:46:771',3,392.478607,382.592102,40.731613,295.235779,381.119995,55.990654,231.579895,385.65332,57.056171,193.296005,385.442566,54.21323,127.036682,390.735718,46.012688,2
741,'2018/02/09 21:49:46:821',3,392.926727,382.558563,40.747086,295.194946,381.682159,56.002316,231.483551,386.101624,57.055,193.23613,385.829437,54.2075,127.60025,391.205597,46.012398,2
742,'2018/02/09 21:49:46:871',3,393.962433,382.428497,40.773182,294.889313,381.943726,56.036495,231.022385,386.212311,57.059559,192.898911,385.921844,54.192482,127.681183,391.237457,45.976242,2
743,'2018/02/09 21:50:11:423',4,319.658875,311.716553,59.217834,218.084686,309.940369,71.955299,174.692322,313.732605,73.202614,197.342438,351.725891,63.726189,172.647064,344.833862,59.587101,2
744,'2018/02/09 21:50:11:473',4,319.738892,311.509766,59.262482,217.837311,309.62561,71.98452,174.252838,313.247162,73.227066,196.988373,351.179474,63.816368,172.449631,344.550659,59.630901,2
745,'2018/02/09 21:50:11:524',4,319.795776,311.411926,59.281708,217.644638,309.449707,71.99202,173.579758,312.563477,73.229576,196.537689,350.694092,63.869698,172.162842,344.247589,59.643082,2
746,'2018/02/09 21:50:11:574',4,319.924194,311.284912,59.28614,217.526016,309.343658,71.997101,173.206039,312.075195,73.233032,196.124771,350.273071,63.910778,171.931076,343.996521,59.648846,2
747,'2018/02/09 21:50:11:624',4,320.010834,311.154724,59.28997,217.439941,309.247375,72.002861,172.450348,311.111389,73.230515,195.688049,349.822815,63.959244,171.659821,343.723541,59.658272,2
748,'2018/02/09 21:50:11:674',4,320.284729,310.992493,59.284191,217.369614,309.131073,72.010063,172.141693,310.717072,73.229828,195.448273,349.584534,63.981529,171.463943,343.538635,59.66721,2
749,'2018/02/09 21:50:11:724',4,320.4729,310.885376,59.296318,217.106537,308.954163,72.024803,170.997543,309.454041,73.216995,195.049911,349.406311,63.992611,171.132233,343.349609,59.672176,2
750,'2018/02/09 21:50:11:774',4,320.520355,310.867493,59.382702,216.624573,308.709045,72.102539,169.116638,307.725464,73.235321,194.207687,349.12085,64.050621,170.470184,343.017456,59.711334,2
751,'2018/02/09 21:50:11:824',4,320.711151,310.78125,59.419849,216.383026,308.590546,72.144768,168.152267,306.94104,73.241211,193.766953,348.999023,64.069229,170.166428,342.847382,59.70623,2
752,'2018/02/09 21:50:11:874',4,320.806427,310.664185,59.418922,216.238525,308.423706,72.157616,167.669632,306.584961,73.233498,193.578812,348.979187,64.011795,170.078659,342.786865,59.675137,2
753,'2018/02/09 21:50:11:926',4,320.816223,310.562653,59.380444,216.045654,308.216064,72.139816,167.42804,306.665466,73.20433,193.47226,349.106506,63.944347,170.018951,342.849365,59.617844,2
754,'2018/02/09 21:50:11:974',4,320.713898,310.672302,59.278454,216.006195,308.490753,72.05246,167.599899,307.229614,73.12056,193.433899,349.500488,63.788982,170.011108,343.10614,59.480247,2
755,'2018/02/09 21:50:12:024',4,320.546204,310.778564,59.196259,216.172699,308.64624,71.98204,167.760376,307.304321,73.053139,193.463379,349.682281,63.684944,170.048523,343.232697,59.388329,2
756,'2018/02/09 21:50:12:074',4,320.46402,310.785522,59.15461,216.282745,308.700409,71.949303,167.85817,307.275482,73.02301,193.525223,349.764069,63.636257,170.106537,343.297455,59.347466,2
757,'2018/02/09 21:50:12:124',4,320.270782,310.732941,59.112221,216.390198,308.72995,71.917519,167.958191,307.264465,72.994263,193.619537,349.839996,63.589111,170.187515,343.3526,59.308472,2
758,'2018/02/09 21:50:12:174',4,320.101135,310.681976,59.083321,216.446838,308.676819,71.893738,168.007797,307.239624,72.972313,193.686417,349.888367,63.552219,170.247437,343.388184,59.278545,2
759,'2018/02/09 21:50:12:224',4,319.770935,310.668457,59.078346,216.3992,308.56134,71.887772,167.931274,307.217041,72.966339,193.720703,349.964539,63.505932,170.24057,343.432892,59.267891,2
760,'2018/02/09 21:50:12:274',4,319.572296,310.632782,59.066616,216.40451,308.417969,71.882889,167.835098,307.043579,72.958435,193.728165,350.020752,63.43631,170.17923,343.389191,59.252934,2
761,'2018/02/09 21:50:12:324',4,320.208405,310.03894,59.49844,216.359131,307.613037,72.322861,168.613022,307.086182,73.393326,192.416855,348.465088,64.181641,169.59581,342.535645,59.786301,2
762,'2018/02/09 21:50:12:374',4,321.634521,311.939697,58.23111,221.436981,314.050964,71.312912,176.110199,321.018585,72.495758,206.927063,358.680054,61.064564,178.313354,349.167969,58.184494,2
763,'2018/02/09 21:50:12:424',4,321.331879,313.017761,57.897331,222.656464,313.700867,71.011726,178.21402,323.888824,72.162384,216.040512,364.18927,58.403236,181.125595,351.078918,57.580219,2
764,'2018/02/09 21:50:12:474',4,320.967407,312.491211,58.545052,221.544205,309.363403,71.629532,176.283569,318.363251,72.851624,210.488953,361.027985,59.787964,179.721039,350.08371,57.847912,2
765,'2018/02/09 21:50:12:523',4,321.589783,311.577972,58.810799,220.463333,308.328003,71.918266,174.990082,316.742249,73.144348,208.378433,360.151276,60.255226,178.918671,349.718445,57.988632,2
766,'2018/02/09 21:50:12:595',4,322.012848,310.452545,59.029137,220.47229,307.860596,72.190712,176.343628,317.140381,73.421036,206.160065,358.067932,60.976204,178.312607,348.67926,58.268181,2
767,'2018/02/09 21:50:12:645',4,322.237946,309.522766,59.24675,219.916443,308.077026,72.363258,176.576813,318.181183,73.559387,205.548538,356.257721,61.787819,178.60672,348.242676,58.6353,2
768,'2018/02/09 21:50:12:694',4,322.406586,309.340363,59.245914,220.144562,308.826599,72.355217,176.865738,319.182281,73.510132,204.310608,354.629364,62.31665,178.101608,347.467468,58.78233,2
769,'2018/02/09 21:50:12:743',4,323.039063,309.60614,58.919086,221.30603,310.356873,72.054031,177.976318,321.184784,73.149399,204.413483,354.252258,62.149719,177.828796,346.774506,58.623169,2
770,'2018/02/09 21:50:12:791',4,323.532837,310.193665,58.480057,223.216232,312.179443,71.622757,179.971725,323.393127,72.642769,204.349197,354.112579,61.61412,177.628906,346.294617,58.196594,2
771,'2018/02/09 21:50:12:841',4,323.072205,310.082031,58.367931,222.90715,312.07663,71.428368,180.209396,324.328796,72.357391,203.003799,353.161133,61.519043,176.293808,345.082336,58.118687,2
772,'2018/02/09 21:50:12:890',4,323.029663,309.887482,58.32497,223.405975,312.268127,71.372597,180.366165,324.050293,72.296822,202.93309,352.766602,61.452698,176.085754,344.602051,58.121777,2
773,'2018/02/09 21:50:12:941',4,323.283691,309.235046,58.49231,223.670242,311.647675,71.562683,180.924652,323.059937,72.557281,204.191895,352.8526,61.572704,176.983551,344.736816,58.313229,2
774,'2018/02/09 21:50:12:991',4,323.617218,309.099121,58.580956,223.929276,311.566467,71.674225,181.024521,322.041748,72.723419,204.924911,353.265991,61.514477,177.374725,344.863342,58.405094,2
775,'2018/02/09 21:50:13:040',4,326.945801,310.346802,59.427231,233.445084,315.529724,71.618393,192.325378,317.604858,72.30336,182.2388,340.620789,68.524269,175.698639,341.074524,59.117912,2
776,'2018/02/09 21:50:13:092',4,328.741119,310.147308,59.677986,236.609451,315.202393,71.818886,192.755264,315.120605,72.511826,183.74147,339.281616,68.936394,173.969513,340.052032,59.360703,2
777,'2018/02/09 21:50:13:141',4,329.629517,310.437805,59.689674,239.581573,314.921021,71.887695,192.823761,315.330658,72.55822,185.030273,339.746704,68.955376,172.680969,340.34436,59.198112,2
778,'2018/02/09 21:50:13:191',4,332.944885,311.904205,59.455189,247.233566,314.556274,71.678749,193.031662,315.997925,72.352074,186.992996,340.420197,68.742836,172.266418,340.870422,58.716858,2
779,'2018/02/09 21:50:13:241',4,338.499847,316.639343,59.019028,258.885437,313.899475,71.431305,192.036346,316.705353,72.027603,187.060165,341.413574,68.402115,168.764801,341.283386,58.040466,2
780,'2018/02/09 21:50:13:291',4,346.385498,317.378387,58.402538,265.473083,313.304443,71.133011,191.987518,317.121552,71.600319,188.311859,341.765167,67.903877,165.245895,339.907196,57.392334,2
781,'2018/02/09 21:50:13:341',4,356.84024,318.599121,58.305519,273.189209,313.634521,71.671082,194.735718,317.390594,72.255836,171.547348,316.545593,69.744446,163.082855,339.231995,57.99408,2
782,'2018/02/09 21:50:13:391',4,362.726379,319.217255,57.983299,278.55011,313.460449,71.776672,196.512558,317.788147,72.430756,159.69928,309.699585,69.661652,156.177658,335.534943,58.083782,2
783,'2018/02/09 21:50:13:441',4,365.137939,321.900452,57.622437,282.699341,314.190063,71.547104,197.791412,318.93692,72.241821,157.539246,309.322327,69.294067,150.604706,332.99762,57.77092,2
784,'2018/02/09 21:50:13:490',4,366.440704,325.19519,57.174171,286.430634,315.288025,71.211884,199.41275,318.72522,71.943558,158.317993,308.57901,68.847183,147.020309,329.993958,57.213882,2
785,'2018/02/09 21:50:13:541',4,367.939301,324.392334,57.041561,289.072937,315.913971,71.415047,199.961716,318.264221,72.093491,158.371826,308.044312,68.814964,145.953445,328.537262,56.932789,2
786,'2018/02/09 21:50:13:591',4,367.767639,323.821472,56.879204,291.360565,316.229065,71.387787,200.922867,318.695496,72.193329,157.988953,308.372803,68.945488,144.723801,326.995148,56.730106,2
787,'2018/02/09 21:50:13:640',4,369.293152,323.341614,57.05307,292.603638,316.360107,71.710129,201.427017,318.093323,72.509003,158.062164,307.526062,69.206253,144.617279,325.438141,56.832935,2
788,'2018/02/09 21:50:13:690',4,369.943878,322.008484,57.204384,292.651245,316.366699,71.918854,200.535553,317.94101,72.653191,157.175369,307.232269,69.351799,143.737091,323.382599,56.731098,2
789,'2018/02/09 21:50:13:741',4,370.794678,321.101074,57.339409,292.22171,315.921875,72.064156,200.216217,317.711182,72.766556,156.498138,307.291656,69.460007,143.229919,322.765564,56.712761,2
790,'2018/02/09 21:50:13:790',4,369.915649,320.895264,57.199631,289.28241,315.389008,71.936844,199.530716,317.731903,72.626839,154.993301,307.603302,69.283943,141.505676,322.667877,56.392429,2
791,'2018/02/09 21:50:13:840',4,368.695862,320.350464,57.239826,283.373322,314.937378,71.972488,199.395721,317.547974,72.628159,154.211121,307.529205,69.24276,140.33844,322.507996,56.197289,2
792,'2018/02/09 21:50:13:891',4,366.416321,319.428864,57.353573,276.457642,314.742004,71.995239,200.859436,317.215027,72.702385,155.254608,307.492828,69.335907,139.933716,322.47467,56.140099,2
793,'2018/02/09 21:50:13:940',4,365.303619,318.955566,57.710411,265.988464,315.088318,72.418831,202.166656,317.082947,73.206306,155.594177,307.408569,69.751312,140.656281,324.439392,56.582199,2
794,'2018/02/09 21:50:13:990',4,364.59137,317.359131,57.78059,258.093719,314.755798,72.64122,202.867081,317.767334,73.508835,157.571716,307.736877,70.109444,143.946503,327.381927,57.059311,2
795,'2018/02/09 21:50:14:042',4,364.149902,316.558197,57.90004,253.077637,314.094727,72.701111,203.234848,318.175262,73.626381,159.451645,308.04425,70.288498,147.464035,329.359985,57.250294,2
796,'2018/02/09 21:50:14:090',4,363.140259,315.901611,58.159279,249.730408,314.189728,72.969254,204.21814,318.183014,73.980186,163.41861,309.819092,70.763718,152.367371,330.943604,57.723976,2
797,'2018/02/09 21:50:14:141',4,359.039215,313.712341,58.649277,245.495667,315.315155,73.302834,202.829544,319.518677,74.322784,164.286499,311.808044,71.19075,155.878784,332.424316,57.977451,2
798,'2018/02/09 21:50:14:191',4,352.966492,313.117371,58.786079,245.133865,315.425049,73.042709,204.839462,320.614288,74.204895,167.050308,314.902954,71.178902,165.113235,338.206879,57.844006,2
799,'2018/02/09 21:50:14:241',4,345.448669,315.201385,58.94363,246.260254,315.886993,72.740433,206.598358,321.668854,73.986862,170.244736,316.399109,71.110779,170.872742,340.933594,57.525478,2
800,'2018/02/09 21:50:14:291',4,333.939209,318.977478,59.600113,246.597824,315.328735,72.639893,205.653625,318.594025,74.04821,182.212112,322.576233,71.362732,177.596466,343.843384,57.641701,2
801,'2018/02/09 21:50:14:341',4,328.790649,319.340942,59.026146,248.098389,312.737244,72.151619,207.565155,316.545624,73.896217,194.082825,327.257721,71.263992,187.081619,346.803711,57.407612,2
802,'2018/02/09 21:50:14:391',4,325.825684,319.920898,58.839855,247.444199,311.715637,71.999611,207.895264,316.842987,73.813065,196.701385,326.917908,71.237175,190.308456,348.20874,57.721642,2
803,'2018/02/09 21:50:14:441',4,323.553955,319.934784,58.664227,246.886185,311.037994,71.90023,208.07196,317.369904,73.75724,197.681137,326.9151,71.221321,192.654388,349.468048,58.13253,2
804,'2018/02/09 21:50:14:491',4,322.263977,319.964417,58.500443,246.704407,311.261658,71.807098,207.994812,317.580994,73.680038,197.136978,326.847717,71.155151,192.556976,349.297058,58.562668,2
805,'2018/02/09 21:50:14:540',4,320.257477,319.649872,58.311504,246.046646,311.453796,71.717743,207.182312,316.900513,73.607178,196.551849,326.321808,71.087448,191.365219,348.600433,58.957397,2
806,'2018/02/09 21:50:14:591',4,318.809845,319.839966,58.17495,245.498428,311.316589,71.660553,206.826965,316.769348,73.561951,196.244431,325.774658,71.05806,190.370804,348.242126,59.194832,2
807,'2018/02/09 21:50:59:094',5,232.701874,418.28244,46.953648,242.225021,378.284485,63.043518,249.752441,424.070007,41.177681,222.883911,423.213531,40.251156,194.942566,416.085785,40.274384,3
808,'2018/02/09 21:50:59:146',5,231.152222,418.020325,46.822884,241.770432,378.467285,62.972965,247.905197,423.836853,41.009502,221.027603,422.837463,40.106525,193.218857,415.561127,40.134224,3
809,'2018/02/09 21:50:59:194',5,229.308823,417.470032,46.714973,240.912598,378.439209,62.897579,245.076065,423.470825,40.850819,218.225159,422.1492,39.943169,190.727951,414.577942,39.986198,3
810,'2018/02/09 21:50:59:245',5,230.548981,417.516357,46.753784,239.553802,378.222565,62.914589,246.589783,423.62561,40.908371,219.776749,422.443176,39.955406,192.130951,414.995117,39.940178,3
811,'2018/02/09 21:50:59:295',5,228.678268,416.963318,46.650043,238.688293,378.081665,62.857155,244.477432,423.243011,40.848206,217.694519,421.693451,39.82972,190.375656,413.935883,39.792305,3
812,'2018/02/09 21:50:59:345',5,228.209656,416.413055,46.635223,237.86673,378.044708,62.81358,242.333054,422.939575,40.785545,215.573502,421.137024,39.740753,188.50296,413.137207,39.69709,3
813,'2018/02/09 21:50:59:394',5,228.912521,416.443787,46.546272,238.235138,377.756104,62.669483,242.802719,422.991821,40.700333,215.908325,421.379028,39.657677,188.623215,413.530884,39.607956,3
814,'2018/02/09 21:50:59:445',5,229.950806,416.519531,46.430531,238.162918,377.69693,62.548294,244.762482,422.879425,40.601849,217.834808,421.402771,39.51503,190.352814,413.726501,39.448959,3
815,'2018/02/09 21:50:59:497',5,231.298172,416.779968,46.431938,237.810287,377.680328,62.534729,247.063553,422.982452,40.627407,220.120392,421.732422,39.503262,192.361954,414.300201,39.410267,3
816,'2018/02/09 21:50:59:545',5,231.871216,416.831512,46.43055,237.590714,377.652191,62.539246,248.248993,422.985413,40.649086,221.323532,421.801514,39.494705,193.461472,414.458984,39.383575,3
817,'2018/02/09 21:50:59:595',5,232.137909,416.83075,46.431938,237.573059,377.628845,62.545746,248.927124,423.026978,40.673111,221.993866,421.861664,39.488541,194.053741,414.575195,39.36985,3
818,'2018/02/09 21:50:59:646',5,234.359573,417.054443,46.412506,237.822464,377.753601,62.535736,252.307388,423.139923,40.681503,225.408707,422.217407,39.461327,197.188538,415.196442,39.309868,3
819,'2018/02/09 21:50:59:695',5,235.845901,417.280548,46.351513,238.539078,378.007202,62.498775,255.214905,423.074127,40.60733,228.329681,422.348022,39.3787,199.873642,415.56488,39.219116,3
820,'2018/02/09 21:50:59:746',5,237.804596,417.486511,46.330093,238.832397,378.277527,62.524132,257.889374,423.093323,40.574799,231.098022,422.407654,39.323128,202.544571,415.743652,39.151741,3
821,'2018/02/09 21:50:59:796',5,238.880386,417.685822,46.340752,239.697617,378.45816,62.54697,259.081512,423.262817,40.573521,232.280365,422.629822,39.330154,203.5867,416.071106,39.180302,3
822,'2018/02/09 21:50:59:845',5,241.296265,418.205292,46.354649,241.199188,378.788116,62.575489,261.730286,423.755493,40.596737,234.928741,423.259399,39.353523,206.039719,416.861298,39.191917,3
823,'2018/02/09 21:50:59:895',5,244.461014,418.593567,46.294174,243.235825,379.19165,62.558914,265.515045,423.95694,40.533714,238.739166,423.631012,39.295101,209.632355,417.426056,39.110416,3
824,'2018/02/09 21:50:59:946',5,246.932877,418.807404,46.247234,244.901443,379.388702,62.523262,268.485291,424.102051,40.478416,241.729309,423.869263,39.230324,212.489456,417.794403,39.034355,3
825,'2018/02/09 21:50:59:996',5,249.635452,419.118652,46.268669,246.955826,379.468719,62.527275,271.899902,424.415527,40.507484,245.177002,424.29425,39.253502,215.799591,418.355194,39.039379,3
826,'2018/02/09 21:51:00:047',5,252.949493,419.345215,46.287933,249.996796,379.544434,62.566261,275.855225,424.529053,40.542187,249.116501,424.558838,39.290993,219.553055,418.806519,39.064903,3
827,'2018/02/09 21:51:00:094',5,259.068542,419.750183,46.322983,254.357376,380.137726,62.664097,283.062622,424.617035,40.579144,256.409119,424.802673,39.307529,226.677567,419.277069,39.065777,3
828,'2018/02/09 21:51:00:145',5,266.09668,420.052582,46.415791,261.550842,380.400604,62.805862,290.464355,424.75592,40.632614,263.769043,425.111145,39.418076,233.883316,419.769501,39.212498,3
829,'2018/02/09 21:51:00:195',5,273.667969,420.402588,46.486881,269.499512,380.634949,62.89698,300.354065,424.849213,40.751972,273.611664,425.493103,39.499317,243.437317,420.544556,39.302116,3
830,'2018/02/09 21:51:00:245',5,291.605804,421.305969,46.998657,283.593018,380.624329,63.373489,322.26178,424.341248,41.297176,295.695496,426.35553,40.088394,264.666138,422.877106,39.872234,3
831,'2018/02/09 21:51:00:299',5,306.509155,421.786926,47.550552,297.260071,380.364532,63.889675,338.739227,423.965271,41.80172,312.426392,426.948303,40.848763,280.969055,424.375153,40.725594,3
832,'2018/02/09 21:51:00:348',5,319.26828,422.90506,47.889774,313.789093,380.547211,64.124092,351.254425,425.434509,42.077812,324.772217,428.509491,41.314354,293.33252,425.660278,41.158627,3
